UniqueID	Conference	ConferenceNo	Year	Subfield
1147	NELS	25	1994	other
1148	NELS	25	1994	other
1151	NELS	25	1994	other
1152	NELS	25	1994	other
1155	NELS	25	1994	other
1156	NELS	25	1994	other
1157	NELS	25	1994	other
1158	NELS	25	1994	other
1159	NELS	25	1994	other
1160	NELS	25	1994	other
1161	NELS	25	1994	other
1162	NELS	25	1994	other
1164	NELS	25	1994	other
1166	NELS	25	1994	other
1170	NELS	25	1994	other
1171	NELS	25	1994	other
1172	NELS	25	1994	other
1173	NELS	25	1994	other
1174	NELS	25	1994	other
1175	NELS	25	1994	other
1176	NELS	25	1994	other
1177	NELS	25	1994	other
1178	NELS	25	1994	other
1179	NELS	25	1994	other
1183	NELS	26	1995	other
1184	NELS	26	1995	other
1185	NELS	26	1995	other
1186	NELS	26	1995	other
1188	NELS	26	1995	other
1189	NELS	26	1995	other
1191	NELS	26	1995	other
1192	NELS	26	1995	other
1193	NELS	26	1995	other
1194	NELS	26	1995	other
1195	NELS	26	1995	other
1196	NELS	26	1995	other
1197	NELS	26	1995	other
1199	NELS	26	1995	other
1200	NELS	26	1995	other
1201	NELS	26	1995	other
1202	NELS	26	1995	other
1204	NELS	26	1995	other
1205	NELS	26	1995	other
1206	NELS	26	1995	other
1207	NELS	26	1995	other
1208	NELS	26	1995	other
1210	NELS	26	1995	other
1213	NELS	26	1995	other
1215	NELS	27	1996	other
1217	NELS	27	1996	other
1218	NELS	27	1996	other
1219	NELS	27	1996	other
1226	NELS	27	1996	other
1227	NELS	27	1996	other
1228	NELS	27	1996	other
1231	NELS	27	1996	other
1232	NELS	27	1996	other
1233	NELS	27	1996	other
1234	NELS	27	1996	other
1235	NELS	27	1996	other
1236	NELS	27	1996	other
1237	NELS	27	1996	other
1238	NELS	27	1996	other
1240	NELS	27	1996	other
1242	NELS	27	1996	other
1243	NELS	27	1996	other
1244	NELS	27	1996	other
1245	NELS	28	1997	other
1246	NELS	28	1997	other
1247	NELS	28	1997	other
1248	NELS	28	1997	other
1251	NELS	28	1997	other
1252	NELS	28	1997	other
1254	NELS	28	1997	other
1255	NELS	28	1997	other
1256	NELS	28	1997	other
1257	NELS	28	1997	other
1259	NELS	28	1997	other
1260	NELS	28	1997	other
1261	NELS	28	1997	other
1263	NELS	28	1997	other
1264	NELS	28	1997	other
1265	NELS	28	1997	other
1267	NELS	28	1997	other
1268	NELS	28	1997	other
1269	NELS	28	1997	other
1270	NELS	28	1997	other
1271	NELS	28	1997	other
1273	NELS	28	1997	other
1274	NELS	28	1997	other
1275	NELS	28	1997	other
1276	NELS	28	1997	other
1277	NELS	29	1998	other
1279	NELS	29	1998	other
1280	NELS	29	1998	other
1281	NELS	29	1998	other
1282	NELS	29	1998	other
1283	NELS	29	1998	other
1284	NELS	29	1998	other
1285	NELS	29	1998	other
1286	NELS	29	1998	other
1288	NELS	29	1998	other
1289	NELS	29	1998	other
1290	NELS	29	1998	other
1291	NELS	29	1998	other
1292	NELS	29	1998	other
1294	NELS	29	1998	other
1297	NELS	29	1998	other
1301	NELS	29	1998	other
1302	NELS	29	1998	other
1303	NELS	29	1998	other
1304	NELS	29	1998	other
1309	NELS	29	1998	other
1310	NELS	29	1998	other
1311	NELS	29	1998	other
1312	NELS	29	1998	other
1313	NELS	29	1998	other
1314	NELS	29	1998	other
1315	NELS	29	1998	other
1317	NELS	29	1998	other
1318	NELS	29	1998	other
1319	NELS	29	1998	other
1320	NELS	29	1998	other
1321	NELS	29	1998	other
1323	NELS	29	1998	other
1324	NELS	30	1999	other
1325	NELS	30	1999	other
1327	NELS	30	1999	other
1328	NELS	30	1999	other
1329	NELS	30	1999	other
1330	NELS	30	1999	other
1331	NELS	30	1999	other
1333	NELS	30	1999	other
1334	NELS	30	1999	other
1335	NELS	30	1999	other
1336	NELS	30	1999	other
1337	NELS	30	1999	other
1338	NELS	30	1999	other
1340	NELS	30	1999	other
1341	NELS	30	1999	other
1342	NELS	30	1999	other
1343	NELS	30	1999	other
1344	NELS	30	1999	other
1345	NELS	30	1999	other
1347	NELS	30	1999	other
1348	NELS	30	1999	other
1349	NELS	30	1999	other
1351	NELS	30	1999	other
1352	NELS	30	1999	other
1353	NELS	30	1999	other
1354	NELS	30	1999	other
1355	NELS	30	1999	other
1356	NELS	30	1999	other
1357	NELS	30	1999	other
1359	NELS	30	1999	other
1360	NELS	30	1999	other
1361	NELS	30	1999	other
1362	NELS	30	1999	other
1363	NELS	30	1999	other
1364	NELS	30	1999	other
1366	NELS	30	1999	other
1367	NELS	30	1999	other
1369	NELS	30	1999	other
1370	NELS	30	1999	other
1371	NELS	30	1999	other
1372	NELS	30	1999	other
1373	NELS	30	1999	other
1374	NELS	30	1999	other
1377	NELS	31	2000	other
1378	NELS	31	2000	other
1380	NELS	31	2000	other
1382	NELS	31	2000	other
1383	NELS	31	2000	other
1384	NELS	31	2000	other
1385	NELS	31	2000	other
1386	NELS	31	2000	other
1388	NELS	31	2000	other
1389	NELS	31	2000	other
1390	NELS	31	2000	other
1391	NELS	31	2000	other
1392	NELS	31	2000	other
1394	NELS	31	2000	other
1395	NELS	31	2000	other
1396	NELS	31	2000	other
1397	NELS	31	2000	other
1398	NELS	31	2000	other
1399	NELS	31	2000	other
1400	NELS	31	2000	other
1402	NELS	31	2000	other
1403	NELS	31	2000	other
1405	NELS	31	2000	other
1406	NELS	31	2000	other
1410	NELS	32	2001	other
1411	NELS	32	2001	other
1412	NELS	32	2001	other
1417	NELS	32	2001	other
1418	NELS	32	2001	other
1420	NELS	32	2001	other
1422	NELS	32	2001	other
1423	NELS	32	2001	other
1424	NELS	32	2001	other
1425	NELS	32	2001	other
1426	NELS	32	2001	other
1427	NELS	32	2001	other
1428	NELS	32	2001	other
1429	NELS	32	2001	other
1431	NELS	32	2001	other
1432	NELS	32	2001	other
1433	NELS	32	2001	other
1434	NELS	32	2001	other
1435	NELS	32	2001	other
1436	NELS	32	2001	other
1437	NELS	32	2001	other
1438	NELS	32	2001	other
1441	NELS	32	2001	other
1444	NELS	40	2009	other
1445	NELS	40	2009	other
1449	NELS	40	2009	other
1450	NELS	40	2009	other
1451	NELS	40	2009	other
1455	NELS	40	2009	other
1456	NELS	40	2009	other
1457	NELS	40	2009	other
1460	NELS	40	2009	other
1461	NELS	40	2009	other
1462	NELS	40	2009	other
1465	NELS	40	2009	other
1466	NELS	40	2009	other
1470	NELS	40	2009	other
1471	NELS	40	2009	other
1472	NELS	40	2009	other
1473	NELS	40	2009	other
1474	NELS	40	2009	other
1475	NELS	40	2009	other
1476	NELS	40	2009	other
1477	NELS	40	2009	other
1478	NELS	40	2009	other
1479	NELS	40	2009	other
1480	NELS	40	2009	other
1484	NELS	40	2009	other
1485	NELS	40	2009	other
1486	NELS	40	2009	other
1487	NELS	40	2009	other
1488	NELS	40	2009	other
1491	NELS	40	2009	other
1492	NELS	40	2009	other
1493	NELS	40	2009	other
1494	NELS	40	2009	other
1498	NELS	35	2004	other
1499	NELS	35	2004	other
1500	NELS	35	2004	other
1504	NELS	35	2004	other
1505	NELS	35	2004	other
1506	NELS	35	2004	other
1507	NELS	35	2004	other
1508	NELS	35	2004	other
1509	NELS	35	2004	other
1510	NELS	35	2004	other
1511	NELS	35	2004	other
1512	NELS	35	2004	other
1516	NELS	35	2004	other
1517	NELS	35	2004	other
1518	NELS	35	2004	other
1519	NELS	35	2004	other
1520	NELS	35	2004	other
1521	NELS	35	2004	other
1522	NELS	35	2004	other
1523	NELS	35	2004	other
1524	NELS	35	2004	other
1525	NELS	35	2004	other
1526	NELS	35	2004	other
1527	NELS	35	2004	other
1528	NELS	35	2004	other
1529	NELS	37	2006	other
1530	NELS	37	2006	other
1531	NELS	37	2006	other
1532	NELS	37	2006	other
1533	NELS	37	2006	other
1534	NELS	37	2006	other
1540	NELS	37	2006	other
1541	NELS	37	2006	other
1542	NELS	37	2006	other
1543	NELS	37	2006	other
1544	NELS	37	2006	other
1545	NELS	37	2006	other
1546	NELS	37	2006	other
1551	NELS	37	2006	other
1552	NELS	37	2006	other
1553	NELS	37	2006	other
1557	NELS	37	2006	other
1558	NELS	37	2006	other
1559	NELS	37	2006	other
1560	NELS	37	2006	other
1561	NELS	37	2006	other
1562	NELS	37	2006	other
1563	NELS	37	2006	other
1565	NELS	37	2006	other
1566	NELS	37	2006	other
1567	NELS	37	2006	other
1568	NELS	37	2006	other
1569	NELS	37	2006	other
1570	NELS	37	2006	other
1571	NELS	37	2006	other
1572	NELS	37	2006	other
1573	NELS	37	2006	other
1574	NELS	37	2006	other
1575	NELS	37	2006	other
1576	NELS	37	2006	other
1577	NELS	37	2006	other
1578	NELS	37	2006	other
1579	NELS	37	2006	other
1580	NELS	37	2006	other
1581	NELS	37	2006	other
1582	NELS	37	2006	other
1583	NELS	38	2007	other
1584	NELS	38	2007	other
1585	NELS	38	2007	other
1589	NELS	38	2007	other
1590	NELS	38	2007	other
1591	NELS	38	2007	other
1595	NELS	38	2007	other
1596	NELS	38	2007	other
1597	NELS	38	2007	other
1598	NELS	38	2007	other
1599	NELS	38	2007	other
1600	NELS	38	2007	other
1601	NELS	38	2007	other
1602	NELS	38	2007	other
1603	NELS	38	2007	other
1604	NELS	38	2007	other
1605	NELS	38	2007	other
1606	NELS	38	2007	other
1607	NELS	38	2007	other
1608	NELS	38	2007	other
1609	NELS	38	2007	other
1610	NELS	38	2007	other
1614	NELS	38	2007	other
1615	NELS	38	2007	other
1616	NELS	38	2007	other
1620	NELS	38	2007	other
1621	NELS	38	2007	other
1622	NELS	38	2007	other
1624	NELS	38	2007	other
1625	NELS	38	2007	other
1626	NELS	38	2007	other
1627	NELS	38	2007	other
1628	NELS	38	2007	other
1629	NELS	38	2007	other
1630	NELS	38	2007	other
1631	NELS	38	2007	other
1632	NELS	38	2007	other
1633	NELS	38	2007	other
1634	NELS	38	2007	other
1635	NELS	38	2007	other
1636	NELS	38	2007	other
1637	NELS	38	2007	other
1638	NELS	38	2007	other
1639	NELS	38	2007	other
1640	NELS	38	2007	other
1641	NELS	38	2007	other
1642	NELS	38	2007	other
1643	NELS	38	2007	other
1652	NELS	38	2007	other
1653	NELS	38	2007	other
1654	NELS	38	2007	other
1655	NELS	38	2007	other
1656	NELS	38	2007	other
1657	NELS	38	2007	other
1658	NELS	38	2007	other
1659	NELS	38	2007	other
1660	NELS	38	2007	other
1661	NELS	38	2007	other
1662	NELS	38	2007	other
1663	NELS	38	2007	other
1664	NELS	38	2007	other
1665	NELS	38	2007	other
1666	NELS	38	2007	other
1667	NELS	38	2007	other
1668	NELS	39	2008	other
1669	NELS	39	2008	other
1670	NELS	39	2008	other
1671	NELS	39	2008	other
1672	NELS	39	2008	other
1674	NELS	39	2008	other
1676	NELS	39	2008	other
1677	NELS	39	2008	other
1678	NELS	39	2008	other
1679	NELS	39	2008	other
1684	NELS	39	2008	other
1685	NELS	39	2008	other
1686	NELS	39	2008	other
1687	NELS	39	2008	other
1688	NELS	39	2008	other
1692	NELS	39	2008	other
1693	NELS	39	2008	other
1694	NELS	39	2008	other
1695	NELS	39	2008	other
1696	NELS	39	2008	other
1697	NELS	39	2008	other
1698	NELS	39	2008	other
1699	NELS	39	2008	other
1700	NELS	39	2008	other
1705	NELS	39	2008	other
1706	NELS	39	2008	other
1707	NELS	39	2008	other
1708	NELS	39	2008	other
1709	NELS	39	2008	other
1710	NELS	39	2008	other
1711	NELS	39	2008	other
1712	NELS	39	2008	other
1713	NELS	39	2008	other
1714	NELS	39	2008	other
1715	NELS	39	2008	other
1716	NELS	39	2008	other
1717	NELS	39	2008	other
1720	NELS	39	2008	other
1723	NELS	39	2008	other
1724	NELS	39	2008	other
1725	NELS	39	2008	other
1726	NELS	39	2008	other
1728	NELS	39	2008	other
1729	NELS	39	2008	other
1730	NELS	39	2008	other
1737	NELS	42	2011	other
1738	NELS	42	2011	other
1739	NELS	42	2011	other
1740	NELS	42	2011	other
1744	NELS	42	2011	other
1745	NELS	42	2011	other
1746	NELS	42	2011	other
1747	NELS	42	2011	other
1750	NELS	42	2011	other
1752	NELS	42	2011	other
1753	NELS	42	2011	other
1754	NELS	42	2011	other
1756	NELS	42	2011	other
1757	NELS	42	2011	other
1758	NELS	42	2011	other
1759	NELS	42	2011	other
1760	NELS	42	2011	other
1761	NELS	42	2011	other
1762	NELS	42	2011	other
1763	NELS	42	2011	other
1764	NELS	42	2011	other
1765	NELS	42	2011	other
1766	NELS	42	2011	other
1767	NELS	42	2011	other
1768	NELS	42	2011	other
1769	NELS	42	2011	other
1770	NELS	42	2011	other
1772	NELS	42	2011	other
1773	NELS	42	2011	other
1774	NELS	42	2011	other
1775	NELS	42	2011	other
1776	NELS	42	2011	other
1777	NELS	42	2011	other
1778	NELS	42	2011	other
1779	NELS	42	2011	other
1782	NELS	42	2011	other
1783	NELS	42	2011	other
1785	NELS	42	2011	other
1786	NELS	42	2011	other
1787	NELS	42	2011	other
1788	NELS	42	2011	other
1790	NELS	42	2011	other
1791	NELS	42	2011	other
1792	NELS	42	2011	other
1793	NELS	42	2011	other
1795	NELS	42	2011	other
1798	NELS	42	2011	other
1799	NELS	42	2011	other
1800	NELS	42	2011	other
1801	NELS	42	2011	other
1802	NELS	42	2011	other
1803	NELS	42	2011	other
1804	NELS	42	2011	other
1805	NELS	42	2011	other
1806	NELS	43	2012	other
1807	NELS	43	2012	other
1811	NELS	43	2012	other
1812	NELS	43	2012	other
1816	NELS	43	2012	other
1817	NELS	43	2012	other
1818	NELS	43	2012	other
1819	NELS	43	2012	other
1820	NELS	43	2012	other
1821	NELS	43	2012	other
1822	NELS	43	2012	other
1823	NELS	43	2012	other
1824	NELS	43	2012	other
1825	NELS	43	2012	other
1826	NELS	43	2012	other
1827	NELS	43	2012	other
1828	NELS	43	2012	other
1829	NELS	43	2012	other
1830	NELS	43	2012	other
1831	NELS	43	2012	other
1832	NELS	43	2012	other
1833	NELS	43	2012	other
1834	NELS	43	2012	other
1835	NELS	43	2012	other
1836	NELS	43	2012	other
1837	NELS	43	2012	other
1838	NELS	43	2012	other
1839	NELS	43	2012	other
1840	NELS	43	2012	other
1841	NELS	43	2012	other
1842	NELS	43	2012	other
1843	NELS	43	2012	other
1846	NELS	43	2012	other
1847	NELS	43	2012	other
1852	NELS	43	2012	other
1853	NELS	43	2012	other
1854	NELS	43	2012	other
1855	NELS	43	2012	other
1856	NELS	43	2012	other
1857	NELS	43	2012	other
1858	NELS	43	2012	other
1859	NELS	43	2012	other
1861	NELS	43	2012	other
1862	NELS	43	2012	other
1863	NELS	43	2012	other
1864	NELS	43	2012	other
1865	NELS	43	2012	other
1866	NELS	43	2012	other
1867	NELS	43	2012	other
1869	NELS	43	2012	other
1870	NELS	43	2012	other
1875	NELS	44	2013	other
1876	NELS	44	2013	other
1877	NELS	44	2013	other
1878	NELS	44	2013	other
1879	NELS	44	2013	other
1880	NELS	44	2013	other
1882	NELS	44	2013	other
1883	NELS	44	2013	other
1884	NELS	44	2013	other
1885	NELS	44	2013	other
1886	NELS	44	2013	other
1888	NELS	44	2013	other
1889	NELS	44	2013	other
1890	NELS	44	2013	other
1891	NELS	44	2013	other
1892	NELS	44	2013	other
1893	NELS	44	2013	other
1894	NELS	44	2013	other
1895	NELS	44	2013	other
1896	NELS	44	2013	other
1897	NELS	44	2013	other
1901	NELS	44	2013	other
1902	NELS	44	2013	other
1903	NELS	44	2013	other
1904	NELS	44	2013	other
1905	NELS	44	2013	other
1906	NELS	44	2013	other
1907	NELS	44	2013	other
1908	NELS	44	2013	other
1909	NELS	44	2013	other
1910	NELS	44	2013	other
1911	NELS	44	2013	other
1912	NELS	44	2013	other
1914	NELS	44	2013	other
1916	NELS	44	2013	other
1917	NELS	44	2013	other
1918	NELS	44	2013	other
1919	NELS	44	2013	other
1920	NELS	44	2013	other
1921	NELS	44	2013	other
1922	NELS	44	2013	other
1924	NELS	44	2013	other
1925	NELS	44	2013	other
1927	NELS	44	2013	other
1928	NELS	44	2013	other
1929	NELS	44	2013	other
1930	NELS	44	2013	other
1931	NELS	44	2013	other
1932	NELS	44	2013	other
1933	NELS	44	2013	other
1934	NELS	44	2013	other
1935	NELS	46	2015	other
1936	NELS	46	2015	other
1937	NELS	46	2015	other
1938	NELS	46	2015	other
1939	NELS	46	2015	other
1940	NELS	46	2015	other
1944	NELS	46	2015	other
1945	NELS	46	2015	other
1946	NELS	46	2015	other
1947	NELS	46	2015	other
1948	NELS	46	2015	other
1949	NELS	46	2015	other
1950	NELS	46	2015	other
1951	NELS	46	2015	other
1952	NELS	46	2015	other
1953	NELS	46	2015	other
1954	NELS	46	2015	other
1955	NELS	46	2015	other
1957	NELS	46	2015	other
1958	NELS	46	2015	other
1959	NELS	46	2015	other
1960	NELS	46	2015	other
1961	NELS	46	2015	other
1962	NELS	46	2015	other
1963	NELS	46	2015	other
1964	NELS	46	2015	other
1965	NELS	46	2015	other
1966	NELS	46	2015	other
1967	NELS	46	2015	other
1968	NELS	46	2015	other
1969	NELS	46	2015	other
1973	NELS	46	2015	other
1974	NELS	46	2015	other
1975	NELS	46	2015	other
1976	NELS	46	2015	other
1977	NELS	46	2015	other
1978	NELS	46	2015	other
1979	NELS	46	2015	other
1980	NELS	46	2015	other
1982	NELS	46	2015	other
1983	NELS	46	2015	other
1984	NELS	46	2015	other
1985	NELS	46	2015	other
1986	NELS	46	2015	other
1987	NELS	46	2015	other
1988	NELS	46	2015	other
1989	NELS	46	2015	other
1990	NELS	46	2015	other
1991	NELS	46	2015	other
1992	NELS	46	2015	other
1993	NELS	46	2015	other
1994	NELS	46	2015	other
1996	NELS	46	2015	other
1997	NELS	46	2015	other
1998	NELS	46	2015	other
1999	NELS	46	2015	other
2002	NELS	46	2015	other
2003	NELS	46	2015	other
2004	NELS	46	2015	other
2007	NELS	46	2015	other
2008	NELS	46	2015	other
2009	NELS	46	2015	other
2011	NELS	46	2015	other
2012	NELS	46	2015	other
2013	NELS	46	2015	other
2016	NELS	46	2015	other
2017	NELS	46	2015	other
2018	NELS	46	2015	other
2019	NELS	46	2015	other
2020	NELS	46	2015	other
2021	NELS	46	2015	other
2022	NELS	46	2015	other
2023	NELS	46	2015	other
2024	NELS	46	2015	other
2025	NELS	46	2015	other
2027	NELS	46	2015	other
2028	NELS	46	2015	other
2029	NELS	46	2015	other
2030	NELS	46	2015	other
2031	NELS	46	2015	other
2032	NELS	46	2015	other
2033	NELS	46	2015	other
2034	NELS	46	2015	other
2035	NELS	46	2015	other
2036	NELS	46	2015	other
2037	NELS	46	2015	other
2038	NELS	46	2015	other
2039	NELS	46	2015	other
2041	NELS	46	2015	other
2042	BLS	1	1975	other
2043	BLS	1	1975	other
2044	BLS	1	1975	other
2045	BLS	1	1975	other
2046	BLS	1	1975	other
2047	BLS	1	1975	other
2048	BLS	1	1975	other
2049	BLS	1	1975	other
2050	BLS	1	1975	other
2051	BLS	1	1975	other
2052	BLS	1	1975	other
2053	BLS	1	1975	other
2056	BLS	1	1975	other
2057	BLS	1	1975	other
2058	BLS	1	1975	other
2061	BLS	1	1975	other
2062	BLS	1	1975	other
2064	BLS	1	1975	other
2065	BLS	1	1975	other
2066	BLS	1	1975	other
2067	BLS	1	1975	other
2069	BLS	1	1975	other
2070	BLS	1	1975	other
2071	BLS	1	1975	other
2073	BLS	1	1975	other
2074	BLS	1	1975	other
2077	BLS	1	1975	other
2079	BLS	1	1975	other
2080	BLS	1	1975	other
2081	BLS	1	1975	other
2082	BLS	1	1975	other
2083	BLS	2	1976	other
2085	BLS	2	1976	other
2086	BLS	2	1976	other
2087	BLS	2	1976	other
2089	BLS	2	1976	other
2090	BLS	2	1976	other
2092	BLS	2	1976	other
2094	BLS	2	1976	other
2095	BLS	2	1976	other
2097	BLS	2	1976	other
2098	BLS	2	1976	other
2100	BLS	2	1976	other
2103	BLS	2	1976	other
2104	BLS	2	1976	other
2105	BLS	2	1976	other
2106	BLS	2	1976	other
2107	BLS	2	1976	other
2108	BLS	2	1976	other
2109	BLS	2	1976	other
2110	BLS	2	1976	other
2111	BLS	2	1976	other
2113	BLS	2	1976	other
2115	BLS	2	1976	other
2116	BLS	2	1976	other
2117	BLS	2	1976	other
2118	BLS	2	1976	other
2119	BLS	2	1976	other
2120	BLS	2	1976	other
2121	BLS	3	1977	other
2122	BLS	3	1977	other
2123	BLS	3	1977	other
2124	BLS	3	1977	other
2125	BLS	3	1977	other
2126	BLS	3	1977	other
2127	BLS	3	1977	other
2128	BLS	3	1977	other
2129	BLS	3	1977	other
2130	BLS	3	1977	other
2131	BLS	3	1977	other
2132	BLS	3	1977	other
2133	BLS	3	1977	other
2134	BLS	3	1977	other
2135	BLS	3	1977	other
2137	BLS	3	1977	other
2138	BLS	3	1977	other
2139	BLS	3	1977	other
2141	BLS	3	1977	other
2142	BLS	3	1977	other
2143	BLS	3	1977	other
2144	BLS	3	1977	other
2145	BLS	3	1977	other
2146	BLS	3	1977	other
2147	BLS	3	1977	other
2148	BLS	3	1977	other
2149	BLS	3	1977	other
2150	BLS	3	1977	other
2151	BLS	3	1977	other
2152	BLS	3	1977	other
2153	BLS	3	1977	other
2154	BLS	3	1977	other
2155	BLS	3	1977	other
2156	BLS	3	1977	other
2157	BLS	3	1977	other
2158	BLS	3	1977	other
2159	BLS	3	1977	other
2160	BLS	3	1977	other
2161	BLS	3	1977	other
2162	BLS	3	1977	other
2164	BLS	3	1977	other
2169	BLS	3	1977	other
2170	BLS	3	1977	other
2171	BLS	3	1977	other
2174	BLS	3	1977	other
2175	BLS	3	1977	other
2176	BLS	3	1977	other
2177	BLS	4	1978	other
2178	BLS	4	1978	other
2179	BLS	4	1978	other
2180	BLS	4	1978	other
2181	BLS	4	1978	other
2182	BLS	4	1978	other
2183	BLS	4	1978	other
2184	BLS	4	1978	other
2185	BLS	4	1978	other
2186	BLS	4	1978	other
2187	BLS	4	1978	other
2188	BLS	4	1978	other
2189	BLS	4	1978	other
2190	BLS	4	1978	other
2191	BLS	4	1978	other
2192	BLS	4	1978	other
2193	BLS	4	1978	other
2194	BLS	4	1978	other
2195	BLS	4	1978	other
2196	BLS	4	1978	other
2197	BLS	4	1978	other
2198	BLS	4	1978	other
2208	BLS	4	1978	other
2211	BLS	4	1978	other
2212	BLS	4	1978	other
2214	BLS	4	1978	other
2216	BLS	4	1978	other
2217	BLS	4	1978	other
2218	BLS	4	1978	other
2219	BLS	4	1978	other
2220	BLS	4	1978	other
2221	BLS	4	1978	other
2222	BLS	4	1978	other
2223	BLS	4	1978	other
2224	BLS	4	1978	other
2225	BLS	4	1978	other
2226	BLS	4	1978	other
2227	BLS	4	1978	other
2228	BLS	4	1978	other
2229	BLS	5	1979	other
2230	BLS	5	1979	other
2231	BLS	5	1979	other
2232	BLS	5	1979	other
2233	BLS	5	1979	other
2234	BLS	5	1979	other
2235	BLS	5	1979	other
2236	BLS	5	1979	other
2237	BLS	5	1979	other
2238	BLS	5	1979	other
2240	BLS	5	1979	other
2241	BLS	5	1979	other
2242	BLS	5	1979	other
2243	BLS	5	1979	other
2244	BLS	5	1979	other
2245	BLS	5	1979	other
2246	BLS	5	1979	other
2247	BLS	5	1979	other
2248	BLS	5	1979	other
2249	BLS	5	1979	other
2250	BLS	5	1979	other
2251	BLS	5	1979	other
2257	BLS	5	1979	other
2258	BLS	5	1979	other
2259	BLS	5	1979	other
2260	BLS	5	1979	other
2261	BLS	5	1979	other
2262	BLS	5	1979	other
2263	BLS	5	1979	other
2264	BLS	5	1979	other
2265	BLS	5	1979	other
2266	BLS	5	1979	other
2267	BLS	5	1979	other
2268	BLS	5	1979	other
2269	BLS	5	1979	other
2270	BLS	5	1979	other
2271	BLS	5	1979	other
2272	BLS	5	1979	other
2273	BLS	5	1979	other
2274	BLS	5	1979	other
2275	BLS	6	1980	other
2276	BLS	6	1980	other
2278	BLS	6	1980	other
2279	BLS	6	1980	other
2280	BLS	6	1980	other
2282	BLS	6	1980	other
2283	BLS	6	1980	other
2284	BLS	6	1980	other
2285	BLS	6	1980	other
2286	BLS	6	1980	other
2287	BLS	6	1980	other
2288	BLS	6	1980	other
2289	BLS	6	1980	other
2290	BLS	6	1980	other
2291	BLS	6	1980	other
2292	BLS	6	1980	other
2293	BLS	6	1980	other
2294	BLS	6	1980	other
2296	BLS	6	1980	other
2297	BLS	6	1980	other
2298	BLS	6	1980	other
2299	BLS	6	1980	other
2300	BLS	6	1980	other
2301	BLS	6	1980	other
2302	BLS	6	1980	other
2303	BLS	6	1980	other
2304	BLS	6	1980	other
2305	BLS	6	1980	other
2306	BLS	6	1980	other
2307	BLS	6	1980	other
2308	BLS	6	1980	other
2309	BLS	6	1980	other
2311	BLS	6	1980	other
2312	BLS	6	1980	other
2313	BLS	6	1980	other
2315	BLS	6	1980	other
2316	BLS	7	1981	other
2317	BLS	7	1981	other
2318	BLS	7	1981	other
2319	BLS	7	1981	other
2321	BLS	7	1981	other
2322	BLS	7	1981	other
2323	BLS	7	1981	other
2324	BLS	7	1981	other
2326	BLS	7	1981	other
2327	BLS	7	1981	other
2329	BLS	7	1981	other
2330	BLS	7	1981	other
2331	BLS	7	1981	other
2332	BLS	7	1981	other
2333	BLS	7	1981	other
2334	BLS	7	1981	other
2335	BLS	7	1981	other
2336	BLS	7	1981	other
2337	BLS	7	1981	other
2338	BLS	7	1981	other
2339	BLS	7	1981	other
2340	BLS	7	1981	other
2341	BLS	7	1981	other
2342	BLS	7	1981	other
2343	BLS	7	1981	other
2344	BLS	8	1982	other
2345	BLS	8	1982	other
2346	BLS	8	1982	other
2347	BLS	8	1982	other
2349	BLS	8	1982	other
2350	BLS	8	1982	other
2351	BLS	8	1982	other
2352	BLS	8	1982	other
2353	BLS	8	1982	other
2355	BLS	8	1982	other
2356	BLS	8	1982	other
2357	BLS	8	1982	other
2358	BLS	8	1982	other
2360	BLS	8	1982	other
2361	BLS	8	1982	other
2362	BLS	8	1982	other
2363	BLS	8	1982	other
2364	BLS	8	1982	other
2365	BLS	8	1982	other
2366	BLS	8	1982	other
2367	BLS	8	1982	other
2368	BLS	8	1982	other
2369	BLS	8	1982	other
2370	BLS	8	1982	other
2371	BLS	8	1982	other
2372	BLS	8	1982	other
2373	BLS	8	1982	other
2374	BLS	8	1982	other
2375	BLS	8	1982	other
2376	BLS	8	1982	other
2377	BLS	8	1982	other
2378	BLS	8	1982	other
2381	BLS	8	1982	other
2382	BLS	8	1982	other
2383	BLS	8	1982	other
2384	BLS	8	1982	other
2385	BLS	8	1982	other
2386	BLS	8	1982	other
2400	WCCFL	34	2016	other
2401	WCCFL	34	2016	other
2402	WCCFL	34	2016	other
2403	WCCFL	34	2016	other
2404	WCCFL	34	2016	other
2405	WCCFL	34	2016	other
2406	WCCFL	34	2016	other
2407	WCCFL	34	2016	other
2408	WCCFL	34	2016	other
2409	WCCFL	34	2016	other
2410	WCCFL	34	2016	other
2411	WCCFL	34	2016	other
2412	WCCFL	34	2016	other
2413	WCCFL	34	2016	other
2414	WCCFL	34	2016	other
2415	WCCFL	34	2016	other
2416	WCCFL	34	2016	other
2417	WCCFL	34	2016	other
2418	WCCFL	34	2016	other
2419	WCCFL	34	2016	other
2420	WCCFL	34	2016	other
2421	WCCFL	34	2016	other
2422	WCCFL	34	2016	other
2423	WCCFL	34	2016	other
2424	WCCFL	34	2016	other
2425	WCCFL	34	2016	other
2426	WCCFL	34	2016	other
2427	WCCFL	34	2016	other
2428	WCCFL	34	2016	other
2429	WCCFL	34	2016	other
2430	WCCFL	34	2016	other
2431	WCCFL	34	2016	other
2432	WCCFL	34	2016	other
2433	WCCFL	34	2016	other
2434	WCCFL	34	2016	other
2435	WCCFL	34	2016	other
2436	WCCFL	34	2016	other
2437	WCCFL	34	2016	other
2438	WCCFL	34	2016	other
2439	WCCFL	34	2016	other
